Nit sqrt fn sigma_half Rn exp sigma sqrt_restart
604 0.00129024267473454 18.1320340222953 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 1.59288398027257e-07
605 0.00128917591671796 18.1134186386751 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.42292782001618e-07
606 0.0012881118002892 18.0948658883665 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 1.29803487514124e-07
607 0.00128705031455523 18.0763767426109 4.66293670342566e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 1.20118429869365e-07
608 0.00128599144870911 18.057944459669 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 1.12323002898762e-07
609 0.00128493519197503 18.0395684438322 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 1.05871155398063e-07
610 0.00128388153366155 18.021255123035 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 1.00416249093627e-07
611 0.00128283046313848 18.002998299841 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 9.57255616995667e-08
612 0.00128178196982187 17.9847966760875 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 9.1636015220331e-08
613 0.00128073604320189 17.9666572382508 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 8.80292874150257e-08
614 0.00127969267282202 17.9485720773299 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 8.48173846712541e-08
615 0.00127865184828524 17.9305452037007 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 8.19336056778752e-08
616 0.00127761355926026 17.9125880111554 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 7.93255141573468e-08
617 0.00127657779545665 17.8946902086684 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 7.69516943499582e-08
618 0.00127554454667189 17.8768481924297 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 7.47790607213972e-08
619 0.00127451380273325 17.8590651213513 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 7.27807387690405e-08
620 0.00127348555353413 17.8413504850018 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 7.09346092975238e-08
621 0.00127245978904167 17.8236996592457 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.92222847931134e-08
622 0.00127143649924744 17.8061032268538 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.76283411493728e-08
623 0.00127041567423403 17.7885583210865 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 6.61397030476962e-08
624 0.00126939730411602 17.7710644020819 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 6.47453233248996e-08
625 0.00126838137905594 17.7536228516957 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 6.3435632746689e-08
626 0.00126736788930604 17.7362395448494 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 6.22023419438733e-08
627 0.00126635682514031 17.7189068308197 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.10383161792072e-08
628 0.00126534817689894 17.7016236774769 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.99373017884375e-08
629 0.00126434193497849 17.6843897319569 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.88938271484096e-08
630 0.00126333808983725 17.667209987717 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.79030845493378e-08
631 0.00126233663195308 17.6500816409117 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.69607814249196e-08
632 0.00126133755189572 17.6330059815799 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 5.60630679657947e-08
633 0.00126034084025806 17.6159822078054 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 5.52064962633381e-08
634 0.00125934648771064 17.5990120170388 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 5.4388049619547e-08
635 0.00125835448495515 17.5820947294892 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 5.36049733490529e-08
636 0.00125736482275185 17.5652248642038 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 5.28548080858116e-08
637 0.00125637749191743 17.5484034268587 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.21352743199088e-08
638 0.0012553924833032 17.5316289531433 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.14443860843983e-08
639 0.00125440978782088 17.5149012148252 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.07802457860862e-08
640 0.00125342939643014 17.4982258617255 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.01411943076846e-08
641 0.0012524513001515 17.4815994461123 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.95256848864756e-08
642 0.00125147549003657 17.4650301744283 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.89323137564668e-08
643 0.00125050195719911 17.4485122449835 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.83597610845266e-08
644 0.00124953069278533 17.4320398585564 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.78068562514977e-08
645 0.00124856168800624 17.4156126197059 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.72724965838722e-08
646 0.00124759493410798 17.3992321592617 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.67556899863553e-08
647 0.00124663042239925 17.3829027113867 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.62554403668491e-08
648 0.00124566814422256 17.3666280732901 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.57709554702035e-08
649 0.001244708090963 17.3504037901167 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 4.53013657697454e-08
650 0.00124375025407364 17.3342253298626 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 4.48459416269031e-08
651 0.00124279462502663 17.3180992899511 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.44039840452604e-08
652 0.00124184119536119 17.3020183053331 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.39748695235664e-08
653 0.00124088995665161 17.2859812539823 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.35579554647347e-08
654 0.0012399409005166 17.2699890177882 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.31526863131637e-08
655 0.0012389940186277 17.2540395723027 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.27585118423224e-08
656 0.00123804930268934 17.238133635441 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.23749653144512e-08
657 0.0012371067444672 17.2222744613088 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.20015582314193e-08
658 0.00123616633575052 17.2064622511518 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 4.16378398426787e-08
659 0.00123522806838317 17.1906931664698 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.12834197938139e-08
660 0.00123429193425606 17.174969375158 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.0937904621785e-08
661 0.00123335792529078 17.1592906781839 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.06009061926227e-08
662 0.00123242603345952 17.1436592444993 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.02721167525044e-08
663 0.00123149625078289 17.1280690643294 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.99511819182408e-08
664 0.00123056856931081 17.1125229755967 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.96377970446338e-08
665 0.00122964298114958 17.0970281966567 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.93316823554812e-08
666 0.00122871947842418 17.0815742120719 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.9032543419637e-08
667 0.00122779805332573 17.0661629010851 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.87401248858055e-08
668 0.00122687869806759 17.0507939924749 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 3.84541936071514e-08
669 0.00122596140492615 17.0354650682416 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.81744924560223e-08
670 0.00122504616618802 17.0201758507017 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 3.79008100459544e-08
671 0.00122413297420687 17.0049260911008 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.76329363227512e-08
672 0.00122322182135548 16.9897155621231 4.66293670342566e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.73706585676814e-08
673 0.00122231270007322 16.9745440522824 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.71137969246149e-08
674 0.00122140560280704 16.9594113610596 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.6862152885675e-08
675 0.00122050052206468 16.9443175565294 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.66155599174078e-08
676 0.00121959745037481 16.9292678902983 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.63738585917872e-08
677 0.00121869638032734 16.9142566718464 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.6136875269932e-08
678 0.00121779730452953 16.8992836683059 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.59044625142246e-08
679 0.00121690021565124 16.8843472738261 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.56764870979021e-08
680 0.00121600510636988 16.8694180773422 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.54527944779193e-08
681 0.00121511196942414 16.8544999749092 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.52332509834241e-08
682 0.00121422079759448 16.8395977399799 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.50177464802925e-08
683 0.00121333158362757 16.8247096382002 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.48061375277098e-08
684 0.00121244432041889 16.8098363783312 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.45983268701389e-08
685 0.00121155900084702 16.7949759561159 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.43942003766529e-08
686 0.00121067561781096 16.7801288012012 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.41936332581838e-08
687 0.00120979416425859 16.7652960104548 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.39965517959229e-08
688 0.00120891463319239 16.7504798137845 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.38028227631071e-08
689 0.00120803701761441 16.7356803968003 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.36123719968384e-08
690 0.00120716131058307 16.7208988878917 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.34251142319886e-08
691 0.00120628750520035 16.7061345401636 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.32409384462551e-08
692 0.00120541559458642 16.691387937483 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.30597766939889e-08
693 0.00120454557190675 16.6766596398858 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.28815472627753e-08
694 0.00120367743035521 16.66195018407 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.27061764338055e-08
695 0.00120281116317322 16.6472600846753 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.25335749451483e-08
696 0.0012019467636164 16.6325898359452 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.23636752952439e-08
697 0.00120108422499987 16.6179399135229 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.21964113147999e-08
698 0.00120022354064453 16.6033114532063 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.20317190549702e-08
699 0.00119936470391568 16.5887059491586 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 3.18695283496595e-08
700 0.00119850770820751 16.5741221576335 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.17097721413973e-08
701 0.00119765254695858 16.5595630693697 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.17096513491322e-08
702 0.00119679921362614 16.5450297739498 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 2.28636407584304e-08
703 0.00119594770171716 16.5305240198117 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 1.84486159682251e-08
704 0.0011950980047617 16.5160432079771 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 1.59287822931731e-08
705 0.00119425011629648 16.5015931112394 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 1.42292080340667e-08
706 0.00119340402994395 16.4871682335809 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 1.29802870674212e-08
707 0.00119255973931898 16.4727681165237 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 1.20117906732276e-08
708 0.00119171723808265 16.4583937329789 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 1.12322542378251e-08
709 0.00119087651992311 16.4440468119137 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 1.05870849864687e-08
710 0.00119003757856051 16.4297272010494 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 1.00416182036156e-08
711 0.00118920040773141 16.4154389083621 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 9.57255608113883e-09
712 0.00118836500124297 16.4011771449658 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 9.16360098912605e-09
713 0.00118753135284511 16.386942124474 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 8.80292549965134e-09
714 0.00118669945643779 16.372734081217 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 8.48173709044886e-09
715 0.00118586930585574 16.3585534488628 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 8.19335976842694e-09
716 0.0011850408950731 16.3444086352397 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 7.9325417345899e-09
717 0.0011842142179761 16.3302943267194 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 7.69516983467611e-09
718 0.00118338926849049 16.3162086260289 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 7.47790052102459e-09
719 0.00118256604067746 16.3021514387535 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 7.27807147882231e-09
720 0.00118174452851338 16.2881229381932 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 7.09345560068186e-09
721 0.00118092472602616 16.2741233114168 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 6.92221835407736e-09
722 0.00118010662733559 16.2601539729576 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.76282319034271e-09
723 0.00117929022653263 16.246217902798 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 6.61396315493334e-09
724 0.00117847551776595 16.2323132989693 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 6.47452536028936e-09
725 0.00117766249518514 16.2184385549983 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 6.34355279416354e-09
726 0.0011768511529735 16.2045937873739 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 6.22022655605292e-09
727 0.0011760414853712 16.1907791226774 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 6.10382366872386e-09
728 0.00117523348661308 16.1769946885909 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.993723295461e-09
729 0.00117442715097527 16.1632406132034 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.88937698609016e-09
730 0.00117362247275654 16.1495210113409 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.79030512426471e-09
731 0.00117281944631564 16.135832934491 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.69607516709425e-09
732 0.0011720180659287 16.1221756882723 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.60630564194753e-09
733 0.00117121832606015 16.1085495433586 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 5.52065326786533e-09
734 0.00117042022110114 16.0949575655487 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.43880585013312e-09
735 0.00116962374548057 16.0813983616878 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.36049915567105e-09
736 0.00116882889364023 16.0678703702334 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.28548582678923e-09
737 0.0011680356601631 16.0543735983006 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.21353005211722e-09
738 0.0011672440394257 16.0409103163897 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.14443332377823e-09
739 0.00116645402609228 16.0274805838497 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 5.07801933835594e-09
740 0.0011656656146668 16.0140822482828 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 5.01412023012904e-09
741 0.0011648787997447 16.0007153447047 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.95256680110856e-09
742 0.00116409357597824 15.987384366082 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.8932324858697e-09
743 0.0011633099379651 15.9740990795493 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.83597029088401e-09
744 0.00116252788043347 15.9608495979947 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.78068074016846e-09
745 0.0011617473980059 15.9476319466351 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.72724659417167e-09
746 0.00116096848546521 15.9344462393246 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.67556082739407e-09
747 0.00116019113754362 15.9212925843887 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.62553861879655e-09
748 0.00115941534896535 15.9081722728491 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.57709781187532e-09
749 0.00115864111456077 15.8950845878047 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.53012871659553e-09
750 0.00115786842913534 15.8820281295403 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.48458514767935e-09
751 0.00115709728757274 15.8690048909853 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.44039693903164e-09
752 0.00115632768468021 15.8560155331339 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.39747793734568e-09
753 0.0011555596153654 15.8430583011683 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.35579572410916e-09
754 0.00115479307457367 15.8301319682112 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.31526014921246e-09
755 0.00115402805718556 15.8172363867333 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.27584634365985e-09
756 0.00115326455822817 15.8043729741085 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.23749391131878e-09
757 0.00115250257261712 15.7915403781858 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.20015267010854e-09
758 0.0011517420954017 15.7787382044224 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.1637808756434e-09
759 0.00115098312161388 15.765966323091 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.1283398921621e-09
760 0.00115022564627676 15.7532254937797 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.09378930754656e-09
761 0.00114946966450669 15.7405178046367 4.57411886145564e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 4.06009048603551e-09
762 0.00114871517136095 15.7278401774906 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.02721234138426e-09
763 0.00114796216197011 15.7151924524562 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.99512112281286e-09
764 0.00114721063150958 15.7025744772907 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.96378307954137e-09
765 0.00114646057509349 15.6899889673337 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 3.93317067803878e-09
766 0.00114571198797719 15.6774392594475 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.90325061161434e-09
767 0.00114496486530147 15.6649274511375 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.87402332435727e-09
768 0.00114421920232921 15.6524468099954 4.61852778244065e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 3.84541731790478e-09
769 0.00114347499432466 15.6399971147867 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.81744724720079e-09
770 0.00114273223652273 15.627580009675 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.79008691098193e-09
771 0.00114199092427691 15.6151921019472 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.76329500895167e-09
772 0.00114125105285767 15.6028331496654 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.73706621203951e-09
773 0.00114051261761938 15.5905029596329 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.71138630939072e-09
774 0.00113977561391243 15.5782013544571 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.68622243840377e-09
775 0.00113904003712184 15.5659309264561 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.66155639142107e-09
776 0.00113830588266639 15.5536910661891 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.63739394160234e-09
777 0.00113757314594087 15.5414794968488 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.61369023593738e-09
778 0.00113684182240137 15.5292960329205 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.59044882713988e-09
779 0.00113611190753105 15.5171405137344 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.56765417208749e-09
780 0.00113538339679664 15.5050127834356 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.5527136788005e-14 3.54527829315998e-09
781 0.00113465628568798 15.4929127095965 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.52333051623077e-09
782 0.00113393056974243 15.4808418717593 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.50178153141201e-09
783 0.00113320624450486 15.4688045841618 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.48061757193818e-09
784 0.00113248330551441 15.4567981936842 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.45983641736325e-09
785 0.00113176174841101 15.4448223431158 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.43942252456486e-09
786 0.00113104156874666 15.4328746918186 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.41936523540198e-09
787 0.00113032276216041 15.4209542086971 4.57411886145564e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.39966099716094e-09
788 0.00112960532430639 15.4090621576684 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.38028760538123e-09
789 0.00112888925084453 15.3971978265416 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.36123529010024e-09
790 0.00112817453743563 15.3853637110312 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.34251604172664e-09
791 0.00112746117977824 15.3735601531145 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.32409122449917e-09
792 0.00112674917362465 15.3617832349426 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.30597194064808e-09
793 0.00112603851468407 15.3500327463329 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.28816396333309e-09
794 0.00112532919871233 15.3383137737324 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.27061622229508e-09
795 0.00112462122149726 15.3266259164498 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.25336380058161e-09
796 0.00112391457886485 15.3149652236552 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.23637427968038e-09
797 0.00112320926655007 15.3033305994753 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.21964721550216e-09
798 0.00112250528045577 15.2917267434424 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.20317727897645e-09
799 0.00112180261639194 15.2801507153608 4.61852778244065e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.18695736467589e-09
800 0.00112110127022369 15.2686004262987 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.17098569624363e-09
